id tweet,date,text,lang,app,author,id author,name,description,location,created at,author url,description urls,profile image url,followers,following,tweets,relation,user retweeted,tweet hashtags,tweet urls,media keys,id tweet retweeted,media types,media urls,retrieved at
1582751481769648129,2022-10-19 15:12:14,"RT @MiercolesRepub5: Recuerda que esta tarde, como todos los miércoles a partir de las 19.00 h (18.00 h en Canarias), tuiteamos por la III República con el hashtag de @MiercolesRepubl, ¡suma tu voz! ❤️💛💜 #FelizMiércoles https://t.co/LrTd5dS2fs",es,Twitter for Android,ruben_corella,1445494781946122255,wider than long ❤️💛💜🏳️‍🌈🐩🐱🌺🌈,Vividor en la Tierra ❤️💛💜✊👬🐩🐱🏳️‍🌈🎶🎨🌈🌏🚲📚 Quid pro quo,Declive Land ,2021-10-05 21:03:37,None,None,https://pbs.twimg.com/profile_images/1542572499447201793/lI3ZMqKz_normal.jpg,1987,2005,24352,retweeted,MiercolesRepub5,['FelizMiércoles'],['https://twitter.com/MiercolesRepub5/status/1582721817566859266/photo/1'],['3_1582721812177248256'],1582721817566859266,[],[],2022-10-19 15:15:40
1582751442527752194,2022-10-19 15:12:04,"RT @Yaqui_23472138: Concluyó en el CEN del PRI, la pasarela de l@s presidenciables @HijosDeMx   Pues que caray , sean serios no Ch¡nguen   #FelizMiercoles https://t.co/yurISWVBB6",es,Twitter for Android,chiquis0922,959623676965588994,Soy La Chiquis,Votar por Morena es tu sentencia de muerte.  #Nessios #Implacables #HijosDeMX,None,2018-02-03 03:04:48,None,None,https://pbs.twimg.com/profile_images/1468702968144965636/5yiC1W4k_normal.jpg,3471,3544,112669,retweeted,Yaqui_23472138,['FelizMiercoles'],['https://twitter.com/Yaqui_23472138/status/1582707348312727552/photo/1'],['3_1582707337361514504'],1582707348312727552,[],[],2022-10-19 15:15:40
1582751436995440640,2022-10-19 15:12:03,#FelizMiércoles que sea un bendecido día y propongamos mejorar nuestra #ConvivenciaCiudadana para ser una mejor sociedad. Todo cambio inicia primero en nosotros 💪🏼💪🏼 https://t.co/2WJ4dnGeqd,es,Twitter for Android,Cesar_DiazA,1219021935427903488,César Díaz Álvarez,Con vocación de servicio. Año 95 en el Cenepa y desde 2020 por Quito. #UnidosHacemosQuito  #TodoPorQuito,Quito - Ecuador  ,2020-01-19 22:21:21,None,None,https://pbs.twimg.com/profile_images/1537456548594827270/LgSMy2B9_normal.jpg,2445,1262,3313,tweet,None,"['FelizMiércoles', 'ConvivenciaCiudadana']",['https://twitter.com/Cesar_DiazA/status/1582751436995440640/photo/1'],['3_1582751430456348674'],,['photo'],['https://pbs.twimg.com/media/FfcQCkwXkAI1VqT.jpg'],2022-10-19 15:15:40
1582751431832268800,2022-10-19 15:12:02,RT @TotoPrimario: ¡Buenas noches 🌙 Mundo 🌎! #FelizMiercoles es #AnnaNystrom @annanystromof @AnnaNystromfanp https://t.co/lFrYLqsH33,es,Twitter for Android,VSVPRASAD13,1492864561430802433,VSV PRASAD,seenier citigen,Machilipatnam,2022-02-13 14:14:45,None,None,https://pbs.twimg.com/profile_images/1498523681668349963/mD9NBuli_normal.jpg,2609,5012,288163,retweeted,TotoPrimario,"['FelizMiercoles', 'AnnaNystrom']",['https://twitter.com/TotoPrimario/status/1524600698242953216/photo/1'],['3_1524600693855715330'],1524600698242953216,['photo'],['https://pbs.twimg.com/media/FSh4QN2VgAILf3p.jpg'],2022-10-19 15:15:40
1582751424051810305,2022-10-19 15:12:00,RT @GabySuccubusLat: Buenos días criaturas de Satanás!!!! Jajajajajajaja   #FelizMiercoles 😘😘😘😘 https://t.co/0ozyIdj4OW,es,Twitter Web App,gabospecial,220089787,gabospecial,,None,2010-11-26 19:10:20,None,None,https://pbs.twimg.com/profile_images/1176455811/thumb_ekjulkccvn_normal.jpg,15,164,1085,retweeted,GabySuccubusLat,['FelizMiercoles'],['https://twitter.com/GabySuccubusLat/status/1582717134559248384/photo/1'],['3_1582717132051292160'],1582717134559248384,['photo'],['https://pbs.twimg.com/media/Ffbw2JPXoAAdbqc.jpg'],2022-10-19 15:15:40
1582751390056984576,2022-10-19 15:11:52,RT @Gaby_4T: #FelizMiércoles 😊🌻 #RedAMLO 🤗🌻 #AMLOvers 😉🌻 Si la vida no te sonríe...  ¡Hazle cosquillas! 🤗😘 https://t.co/AUaigXwE4M,es,Twitter for Android,Jyoti95690875,1408670753495535620,ᴶʸᵒᵗⁱ ᴷᵘᵐᵃʳⁱ,🇱‌🇴‌🇻‌🇪‌  🇹‌🇴‌  🇦‌🇱‌🇱‌🇱‌🇱‌🇱‌🇱‌❤️❤️❤️❤️❤️❤️❤️❤️❤️❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤️❤❤❤❤❤️❤️❤️❤️❤️❤️❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Be Happy,2021-06-26 06:18:18,['https://www.istockphoto.com/stock-photos'],None,https://pbs.twimg.com/profile_images/1442088206023860229/5gSKAMY4_normal.jpg,1035,4999,86261,retweeted,Gaby_4T,"['FelizMiércoles', 'RedAMLO', 'AMLOvers']",['https://twitter.com/Gaby_4T/status/1582696920493232129/photo/1'],['3_1582696917951201282'],1582696920493232129,['photo'],['https://pbs.twimg.com/media/Ffbedh2WQAIBYl5.jpg'],2022-10-19 15:15:40
1582751388941312001,2022-10-19 15:11:51,"RT @Sintracarcol: Los sindicatos defienden la dignidad de la clase obrera, consiguen y resguardan las garantías y derechos laborales, construyen un mejor país. Afíliate al Sindicato‼️ #FelizMiercoles https://t.co/U7qqng91pH",es,Twitter for Android,trabajodecente,73567053,Trabajo Decente,Iniciativa ciudadana para proponer mejores condiciones laborales  Colombia. @ENSColombia  Más info:https://t.co/axihaUQeF0,Colombia,2009-09-12 04:10:26,['http://www.ens.org.co'],['http://ens.org.co'],https://pbs.twimg.com/profile_images/1140721954653188102/ZcNPg0v3_normal.png,27406,16529,39041,retweeted,Sintracarcol,['FelizMiercoles'],['https://twitter.com/Sintracarcol/status/1582722557123637249/photo/1'],['3_1582722551310073856'],1582722557123637249,[],[],2022-10-19 15:15:40
1582751378128064512,2022-10-19 15:11:49,MUERE MUJER AHOGADA AL INTENTAR CRUZAR EN TEMIXCO  #FelizMiercoles #MitadDeSemana #DiaMundialDelCancerDeMama #Temixco #Noticias #UltimaHora #Morelos #ElEpicentroDeLaNoticia https://t.co/ItPGDVQYDS,es,WordPress.com,interdiario,136330350,Interdiario,"Interdiario de Cuautla, Agencia informativa del estado de Morelos, comprometidos con la información",Zona Oriente de Morelos,2010-04-23 16:40:16,['http://www.interdiario.com.mx'],['http://ens.org.co'],https://pbs.twimg.com/profile_images/1184167857183252483/Dlzo2tKj_normal.jpg,877,167,38373,tweet,None,"['FelizMiercoles', 'MitadDeSemana', 'DiaMundialDelCancerDeMama', 'Temixco', 'Noticias', 'UltimaHora', 'Morelos', 'ElEpicentroDeLaNoticia']",['https://interdiario.com.mx/muere-mujer-ahogada-al-intentar-cruzar-en-temixco/'],[],,[],[],2022-10-19 15:15:40
1582751365490569221,2022-10-19 15:11:46,RT @GabySuccubusLat: Buenos días criaturas de Satanás!!!! Jajajajajajaja   #FelizMiercoles 😘😘😘😘 https://t.co/0ozyIdj4OW,es,Twitter for Android,j82442475,1499139594733850625,Manuel Juárez,,None,2022-03-02 21:48:48,None,None,https://pbs.twimg.com/profile_images/1506670629013102600/ZFCcI_JR_normal.jpg,227,1129,28989,retweeted,GabySuccubusLat,['FelizMiercoles'],['https://twitter.com/GabySuccubusLat/status/1582717134559248384/photo/1'],['3_1582717132051292160'],1582717134559248384,['photo'],['https://pbs.twimg.com/media/Ffbw2JPXoAAdbqc.jpg'],2022-10-19 15:15:40
1582751363624488960,2022-10-19 15:11:45,"RT @MiercolesRepubl: 🎙 Javier Aroca @JavierArocaA: ""Los medios de comunicación no están ayudando a construir una democracia sana sino que están torpedeando un Gobierno legítimo""  Via: @_infoLibre #FelizMiércoles https://t.co/J0ZVBRDjMa",es,Twitter for Android,PodemPatraix,2571440996,Podem Patraix,"Mientras haya derechos por conquistar o defender, en Podem Patraix estaremos luchando para conseguir una sociedad más justa.  Twitter oficial de Podem Patraix.",None,2014-06-16 18:45:08,None,None,https://pbs.twimg.com/profile_images/560109862638456832/o38WXWe9_normal.png,1200,1164,4063,retweeted,MiercolesRepubl,['FelizMiércoles'],['https://twitter.com/MiercolesRepubl/status/1531266240269910025/video/1'],['7_1531266206300250112'],1582672909994074113,[],[],2022-10-19 15:15:40
1582751351989469184,2022-10-19 15:11:43,"RT @MiercolesRepub5: Recuerda que esta tarde, como todos los miércoles a partir de las 19.00 h (18.00 h en Canarias), tuiteamos por la III República con el hashtag de @MiercolesRepubl, ¡suma tu voz! ❤️💛💜 #FelizMiércoles https://t.co/LrTd5dS2fs",es,Twitter for Android,velajimenez69,3329908546,JICKY,"Humano, sin más 👍💜👍🔻. A los fachas ni agua 🟣🟣🟣🟣🟣🟣.",None,2015-06-16 17:16:33,None,None,https://pbs.twimg.com/profile_images/1552352325825662977/i1jBPEu8_normal.jpg,4350,5000,194838,retweeted,MiercolesRepub5,['FelizMiércoles'],['https://twitter.com/MiercolesRepub5/status/1582721817566859266/photo/1'],['3_1582721812177248256'],1582721817566859266,[],[],2022-10-19 15:15:40
1582751344792047617,2022-10-19 15:11:41,RT @Motivos14185270: Que sea hoy un día lleno de bendiciones! #FelizMiercoles https://t.co/IRB3FDUcBM,es,Twitter for Android,MaElenaRR23,1582481000830885888,MaElena,,None,2022-10-18 21:17:47,None,None,https://pbs.twimg.com/profile_images/1582482036073414656/xDbZqlyn_normal.jpg,34,69,5,retweeted,Motivos14185270,['FelizMiercoles'],['https://twitter.com/Motivos14185270/status/1582709103821918213/photo/1'],['3_1582709101385113600'],1582709103821918213,['photo'],['https://pbs.twimg.com/media/FfbpisrWYAAgs9v.jpg'],2022-10-19 15:15:40
1582751322075729920,2022-10-19 15:11:35,"RT @MiercolesRepubl: 🎙 Javier Aroca @JavierArocaA: ""Los medios de comunicación no están ayudando a construir una democracia sana sino que están torpedeando un Gobierno legítimo""  Via: @_infoLibre #FelizMiércoles https://t.co/J0ZVBRDjMa",es,Twitter for Android,Carmen56621707,1162048568745705472,Carmen,,None,2019-08-15 17:09:03,None,None,https://pbs.twimg.com/profile_images/1162049305185837056/KNKIzCuJ_normal.jpg,56,121,20738,retweeted,MiercolesRepubl,['FelizMiércoles'],['https://twitter.com/MiercolesRepubl/status/1531266240269910025/video/1'],['7_1531266206300250112'],1582672909994074113,[],[],2022-10-19 15:15:40
1582751315574554626,2022-10-19 15:11:34,RT @Motivos14185270: Que sea hoy un día lleno de bendiciones! #FelizMiercoles https://t.co/IRB3FDUcBM,es,Twitter for Android,MriamRamrez11,1564394768049790976,Míriam Ramírez,,None,2022-08-29 23:32:53,None,None,https://pbs.twimg.com/profile_images/1564397360347758592/UAY1IWYc_normal.jpg,67,130,147,retweeted,Motivos14185270,['FelizMiercoles'],['https://twitter.com/Motivos14185270/status/1582709103821918213/photo/1'],['3_1582709101385113600'],1582709103821918213,['photo'],['https://pbs.twimg.com/media/FfbpisrWYAAgs9v.jpg'],2022-10-19 15:15:40
1582751292170342402,2022-10-19 15:11:28,"RT @reynamadelayne: ""Sin rencores, pero con memoria."" #FelizMiércoles https://t.co/Kny8YtqgTQ",es,Twitter for Android,elquepeca,1358577290,Ernesto Arias,Siempre aprendiendo para mejorar...,Costa Rica,2013-04-17 04:44:06,['https://linktr.ee/enlace99'],None,https://pbs.twimg.com/profile_images/3551597148/14cec75c7f4aff22d177f22b849edf48_normal.jpeg,2036,4614,10914,retweeted,reynamadelayne,['FelizMiércoles'],['https://twitter.com/reynamadelayne/status/1582686533127053312/photo/1'],['3_1582686530790907907'],1582686533127053312,['photo'],['https://pbs.twimg.com/media/FfbVA6qWYAMkCoR.jpg'],2022-10-19 15:15:40
1582751291251765250,2022-10-19 15:11:28,RT @INAMEH: #19oct #INAMEHInforma Condiciones Meteorológicas para las próximas 24 horas #FelizMiércoles. https://t.co/BnqmWyOeF3,es,Twitter Web App,Clebguarico,1407808718,CLEBG,Consejo Legislativo del estado Bolivariano de Guárico. Presidenta: Leg. Dayana Encinozo Vicepresidente: Mayker Álvarez. Instagram: @clebguarico,San Juan de los Morros,2013-05-06 13:55:07,['http://www.clebguarico.gob.ve'],None,https://pbs.twimg.com/profile_images/1466842716919189505/VHGMjWpx_normal.jpg,8398,495,20504,retweeted,INAMEH,"['19oct', 'INAMEHInforma', 'FelizMiércoles']",['https://twitter.com/INAMEH/status/1582656611402665989/video/1'],['7_1582656555475996672'],1582656611402665989,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1582656555475996672/pu/img/6VC4hwpoeydEkx2q.jpg'],2022-10-19 15:15:40
1582751278824058880,2022-10-19 15:11:25,RT @DesurM_22: #19Oct #INAMEHInforma Pronóstico de Oleaje #FelizMiércoles https://t.co/GjF76L09Ia,es,Twitter for Android,Carmegonzalezg1,1525630024497389568,Carmegonzalez@gmail.con,Lucy,None,2022-05-15 00:12:18,None,None,https://pbs.twimg.com/profile_images/1530700787541757953/zWyTZRTd_normal.jpg,699,281,73154,retweeted,DesurM_22,"['19Oct', 'INAMEHInforma', 'FelizMiércoles']",['https://twitter.com/DesurM_22/status/1582728157899390976/photo/1'],['3_1582728154908659712'],1582728157899390976,['photo'],['https://pbs.twimg.com/media/Ffb63wlXEAA6vpG.jpg'],2022-10-19 15:15:40
1582751267281326081,2022-10-19 15:11:22,".  Nueva lona de 10 metros x 2 metros recien aprobada por la Asamblea Espiritual de los Bahá'ís de Mexicali para reemplazar el actual.  Será colocada en la Justo Sierra, calle muy transitada de Mexicali, cerca a la cruce.   @BahaiBIC #Bahai #Mexicali #UABC #FelizMiercoles   . https://t.co/47KvBUJoJR",es,Twitter Web App,bahaismexicali,3213819332,Depto d Asuntos Externos de la Asamblea d Mexicali,"Cuenta oficial de Twitter de la Comunidad Bahá'í de Mexicali, Baja California, México","Mexicali, Baja California, Méx",2015-05-17 17:04:57,['http://www.bahaismexicali.org'],None,https://pbs.twimg.com/profile_images/1450692061049458692/gdrECf08_normal.jpg,330,427,7784,tweet,None,"['Bahai', 'Mexicali', 'UABC', 'FelizMiercoles']",['https://twitter.com/bahaismexicali/status/1582751267281326081/photo/1'],['3_1582749888869195779'],,['photo'],['https://pbs.twimg.com/media/FfcOo15WYAMVKpr.jpg'],2022-10-19 15:15:40
1582751249983672320,2022-10-19 15:11:18,"RT @CarlosJ65007537: Que pq soy de @vox_es ?  Pq representan al 100% mis ideales y mis convicciones, sin engaños y diciendo lo mismo en toda España.  Como lo hace en esta gran intervención @Pepa_Millan.  #FelizMiércoles  #SoloQuedaVox  #VoxCumple  Escuchenla ⬇️⬇️ https://t.co/z7qm7D33RZ",es,Twitter for iPhone,GraaLpez,1893668203,Jesús Graña López🟥🟨🟨🟥,Camionero jubilado. provida excepto para los traidores a españa afiliado a Vox y coordinador de zona viva Cristo Rey y Arriba España 🇪🇸🇪🇸,Asturias España,2013-09-22 12:47:55,None,None,https://pbs.twimg.com/profile_images/1581267266871648257/8xtV1hDa_normal.jpg,9796,9847,157041,retweeted,CarlosJ65007537,"['FelizMiércoles', 'SoloQuedaVox', 'VoxCumple']",['https://twitter.com/vox_es/status/1582744404007481345'],[],1582749110121422849,[],[],2022-10-19 15:15:40
1582751243960668161,2022-10-19 15:11:17,RT @VaniTodoenElla: Y con esto cerramos este hilo de #19octubre en #DeTodoComoEnBotica de @VaniTodoenElla   Los leo mañana! #FelizMiercoles 💜,es,Twitter for Android,Mexxxikn0,2577674078,Μ€ЖЖЖ #SØSM€Ж,"Estoy en una edad q si no tienes la razón, te la doy tú te engrandeces y alardeas. Yo me rio y pienso q eres un p€nd€jo y todos Felices",None,2014-06-19 23:45:34,None,None,https://pbs.twimg.com/profile_images/1415516522039193601/7F1ourRg_normal.jpg,32493,7801,264220,retweeted,VaniTodoenElla,"['19octubre', 'DeTodoComoEnBotica', 'FelizMiercoles']",None,[],1582724334816485377,[],[],2022-10-19 15:15:40
1582751234465091586,2022-10-19 15:11:15,RT @Motivos14185270: Que sea hoy un día lleno de bendiciones! #FelizMiercoles https://t.co/IRB3FDUcBM,es,Twitter for Android,SeleneA25422911,1544821019453579266,Selene Alonso,,None,2022-07-06 23:10:53,None,None,https://pbs.twimg.com/profile_images/1546340221851209728/LPg1_CE2_normal.jpg,9,17,239,retweeted,Motivos14185270,['FelizMiercoles'],['https://twitter.com/Motivos14185270/status/1582709103821918213/photo/1'],['3_1582709101385113600'],1582709103821918213,['photo'],['https://pbs.twimg.com/media/FfbpisrWYAAgs9v.jpg'],2022-10-19 15:15:40
1582751234108272642,2022-10-19 15:11:14,RT @YulianaEscobedo: #FelizMiercoles que sea un gran día! https://t.co/xYveaTQ4NV,es,Twitter for Android,mrchllt,1559711535399931904,El Sr Charles,Un hombre simple Al que twiter confunde con un bot :v,None,2022-08-17 01:19:53,None,None,https://pbs.twimg.com/profile_images/1559719218114871296/D7qBrnJ-_normal.jpg,76,321,782,retweeted,YulianaEscobedo,['FelizMiercoles'],['https://twitter.com/YulianaEscobedo/status/1582713615647637504/photo/1'],['3_1582713609255272448'],1582713615647637504,['photo'],['https://pbs.twimg.com/media/FfbtpFzWQAAsPLg.jpg'],2022-10-19 15:15:40
1582751230572761088,2022-10-19 15:11:14,RT @hablamegerardo: #FelizMiércoles Esta es la portada de hoy #19Oct de @CiudadTRU  ¡La noticia en tus manos! #PuebloUnidoYActivo https://t.co/hKneR7V36o,es,Twitter for Android,Guarico500,1557800476753727489,@Guarico500,,None,2022-08-11 18:47:12,None,None,https://pbs.twimg.com/profile_images/1569649014760509440/Qr7Rp5Ip_normal.jpg,181,19,38640,retweeted,hablamegerardo,"['FelizMiércoles', '19Oct', 'PuebloUnidoYActivo']",['https://twitter.com/hablamegerardo/status/1582745361382223872/photo/1'],['3_1582745357657800704'],1582745361382223872,[],[],2022-10-19 15:15:40
1582751231541641216,2022-10-19 15:11:14,"#FelizMiercoles Esconder la realidad detrás de una moraleja ( ""el parto de los montes"" fábulas de Esopo) y no dedicar ni cinco minutos al día internacional del cáncer de mama, sólo a un imbécil se le puede ocurrir. #LopezReyDelCash #LopezBasuraPresidencial https://t.co/mRPKLkmFpm",es,Twitter for Android,JoseLuis0439471,1040434088350441472,@JoseLuis #𝔏𝔦𝔤𝔞𝔇𝔢𝔊𝔲𝔢𝔯𝔯𝔢𝔯𝔬𝔰,Orgullo por Mexico 🇲🇽 la oposición la hacemos todos #OposicionUnida  #LigaDeGerreros #SomosMéxico,"Metepec, México",2018-09-14 02:56:31,None,None,https://pbs.twimg.com/profile_images/1468462947106275335/m9pZZsSU_normal.jpg,4987,5419,68223,tweet,None,"['FelizMiercoles', 'LopezReyDelCash', 'LopezBasuraPresidencial']","['https://twitter.com/JoseLuis0439471/status/1582751231541641216/photo/1', 'https://twitter.com/JoseLuis0439471/status/1582751231541641216/photo/1', 'https://twitter.com/JoseLuis0439471/status/1582751231541641216/photo/1', 'https://twitter.com/JoseLuis0439471/status/1582751231541641216/photo/1']","['3_1582751209789698048', '3_1582751214986403840', '3_1582751216580276224', '3_1582751222640963584']",,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FfcP1utVsAA2nv7.jpg', 'https://pbs.twimg.com/media/FfcP2CEVIAAaC2D.jpg', 'https://pbs.twimg.com/media/FfcP2IAVsAAyvfB.jpg', 'https://pbs.twimg.com/media/FfcP2elUcAAS5Gh.jpg']",2022-10-19 15:15:40
1582751214361796608,2022-10-19 15:11:10,RT @INAMEH: #19oct #INAMEHInforma Seguimiento de Ondas Tropicales #Reporte de las 05:15 HLV #FelizMiércoles https://t.co/JuD12sjlab,es,Twitter for Android,Eloy17528,1570152775547232257,Eloy,,None,2022-09-14 20:49:47,None,None,https://pbs.twimg.com/profile_images/1570153959381254146/s8HCu9Oi_normal.jpg,6,54,451,retweeted,INAMEH,"['19oct', 'INAMEHInforma', 'Reporte', 'FelizMiércoles']",['https://twitter.com/INAMEH/status/1582665011381817344/photo/1'],['3_1582663723923251203'],1582665011381817344,['photo'],['https://pbs.twimg.com/media/FfbARYdXoAMOdd4.jpg'],2022-10-19 15:15:40
1582751210687188992,2022-10-19 15:11:09,RT @yosoysexmex: #Estreno de hoy #Miercoles en #SEXMEX con: @HaideUnique y @lucyandominus   a Haidé le encanta que su amo Lucyan se la lleve al cuarto rojo y le practique el sexo salvajemente.  https://t.co/8tX8LnUYU0  #YosoySexmex  #FelizMiercoles https://t.co/0WIWeQuXUT,es,Twitter for Android,DQuiropractico,1487304392940429316,Donatelo Quiropráctico.,"“Una mente sana en un cuerpo sano, es una descripción corta pero completa de un estado feliz en este mundo.”","Distrito Federal, México",2022-01-29 06:00:01,None,None,https://pbs.twimg.com/profile_images/1487311644204179456/86UfMnQX_normal.jpg,319,868,45985,retweeted,yosoysexmex,"['Estreno', 'Miercoles', 'SEXMEX', 'YosoySexmex', 'FelizMiercoles']","['http://SEXMEX.XXX', 'https://twitter.com/yosoysexmex/status/1582750296014344192/video/1']",['7_1582749652461436928'],1582750296014344192,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1582749652461436928/pu/img/h3cqFNeLVn2ZCBZf.jpg'],2022-10-19 15:15:40
1582751193461567490,2022-10-19 15:11:05,"RT @TamaraS98607236: #ALaAdministracionPorOposicion #LaPlazaNoSeRegala #IgualdadMeritoCapacidad  #FelizMiercoles Si quieres funcionarios competentes, que hayan ganado su puesto gracias a aprobar una oposición y dices NO AL REGALO DE PUESTOS DE FUNCIONARIOS, firma la adhesión: https://t.co/iIwJM3P3FE",es,Twitter Web App,Aerislink,1495168276246188048,Aeris,Humor y curiosidad infinita,None,2022-02-19 22:49:24,None,None,https://pbs.twimg.com/profile_images/1495174346159046670/KoNM4cdS_normal.jpg,6,120,257,retweeted,TamaraS98607236,"['ALaAdministracionPorOposicion', 'LaPlazaNoSeRegala', 'IgualdadMeritoCapacidad', 'FelizMiercoles']",['https://www.europarl.europa.eu/petitions/es/petition/content/0362%252F2022/html/missinglink'],[],1582686144692891649,[],[],2022-10-19 15:15:40
1582751193042145280,2022-10-19 15:11:05,"RT @DIARIOVEAHOY: #19Oct Desde el momento en que hicimos la convocatoria se desbordó la grilla que habíamos preparado, y entonces se ha multiplicado el número de actividades registradas y no registradas, indicó Ernesto Villegas #PuebloUnidoYActivo #FelizMiercoles https://t.co/6qDHFDTwrV",es,Twitter for Android,ursulaursula202,1531634197974200322,ursula rodriguez,100% chavista,None,2022-05-31 13:53:02,None,None,https://pbs.twimg.com/profile_images/1531634865350770689/-T4350kK_normal.png,155,82,18633,retweeted,DIARIOVEAHOY,"['19Oct', 'PuebloUnidoYActivo', 'FelizMiercoles']",['https://diariovea.com.ve/villegas-festival-mundial-de-poesia-se-nos-fue-de-la-mano-en-un-sentido-positivo/'],[],1582749663202983936,[],[],2022-10-19 15:15:40
1582751184494170121,2022-10-19 15:11:03,RT @SoyYuditha: 𝘿𝙚𝙨𝙘𝙖𝙧𝙜𝙖 𝙡𝙖 𝙖𝙥𝙡𝙞𝙘𝙖𝙘𝙞ó𝙣 #vePOS y comienza su configuración desde la plataforma Patria para la sincronización de las billeteras de bolívares y petros.  Contando con dos modalidades: por medio del código QR o mensaje de texto. #19Oct #FelizMiércoles https://t.co/tKwmDGQMIr,es,Twitter for Android,Soto1796,1566945880120463361,Irana soto,"Lic. en Educación. Comunicadora. Sígueme y te sigo. Amando hasta el infinito a mi amor eterno,",None,2022-09-06 00:26:40,None,None,https://pbs.twimg.com/profile_images/1567230350077698050/r9qFU0tR_normal.jpg,274,292,3748,retweeted,SoyYuditha,"['vePOS', '19Oct', 'FelizMiércoles']",['https://twitter.com/SoyYuditha/status/1582715106072285184/video/1'],['7_1582715064318148608'],1582715106072285184,[],[],2022-10-19 15:15:40
1582751177841659905,2022-10-19 15:11:01,"RT @arteviajero_com: El Rapto de las Sabinas, escultura realizada en un solo bloque de mármol blanco por Giambologna en el año 1579. Esta obra maestra mide 4,10 metros de altura y muestra una perfecta anatomía del cuerpo humano. Piazza della Signoria, Florencia (#Italia) #BuenosDias #FelizMiercoles https://t.co/eLQgoXt9zu",es,Twitter for Android,javaladezm,213316111,Adalberto Valadez,,"Mérida, Yucatán",2010-11-08 16:03:38,None,None,https://pbs.twimg.com/profile_images/1304488349/2000_Prometeo_normal.jpg,170,234,24165,retweeted,arteviajero_com,"['Italia', 'BuenosDias', 'FelizMiercoles']","['https://twitter.com/arteviajero_com/status/1582620841787158529/photo/1', 'https://twitter.com/arteviajero_com/status/1582620841787158529/photo/1']","['3_1582620828935520256', '3_1582620828935639040']",1582620841787158529,[],[],2022-10-19 15:15:40
1582751161634938882,2022-10-19 15:10:57,"#Tauro ♉ quizás te hayas quedado enganchado a los problemas externos, sin embargo piensa en que la felicidad no reside en lo que tengas, sino en lo que sientas.  😎 #Horóscopodelasemana #SignosdelZodíaco #Consejos #FelizMiércoles.  en 👀👇👇 https://t.co/swPqVWDsuW https://t.co/7anfWj2Pja",es,El Horóscopo del Zodíaco,elhoroscopodel1,1332068017551896576,elhoroscopodelzodiaco,"Web y App de El Horóscopo del Zodíaco. Con inéditas curiosidades y predicciones. Descarga gratis la App 👉 https://t.co/qGK78YmSZB, consulta 👀 https://t.co/dWUNaaqHM7",Barcelona,2020-11-26 21:05:51,['https://elhoroscopodelzodiaco.com/'],"['http://bit.ly/37aPWNk', 'http://elhoroscopodelzodiaco.com']",https://pbs.twimg.com/profile_images/1403998685768392707/MsVCHJEK_normal.jpg,656,187,35685,tweet,None,"['Tauro', 'Horóscopodelasemana', 'SignosdelZodíaco', 'Consejos', 'FelizMiércoles']","['https://elhoroscopodelzodiaco.com/horoscopo-anual-www-elhoroscopodelzodiaco-com-2022/', 'https://twitter.com/elhoroscopodel1/status/1582751161634938882/photo/1']",['3_1582751158069772288'],,['photo'],['https://pbs.twimg.com/media/FfcPyuCWQAA_SoO.jpg'],2022-10-19 15:15:40
1582751155511504897,2022-10-19 15:10:56,RT @Granaderosarg: ¡Buen miércoles para todos!  🇦🇷 🐴#BuenMiércoles #FelizMiércoles    #HerederosDelLibertador #UnRegimientoConHistoria #SomosHistoriaViva #Granaderos https://t.co/n58oWWKzXh,es,Twitter for Android,Dante28218584,1207462173246676992,Dante,,"Bahía Blanca, Argentina",2019-12-19 00:47:01,None,None,https://pbs.twimg.com/profile_images/1557903237096824833/hhOxumc8_normal.jpg,78,174,2447,retweeted,Granaderosarg,"['BuenMiércoles', 'FelizMiércoles', 'HerederosDelLibertador', 'UnRegimientoConHistoria', 'SomosHistoriaViva', 'Granaderos']",['https://twitter.com/Granaderosarg/status/1582678601786613760/photo/1'],['3_1582678591925518336'],1582678601786613760,[],[],2022-10-19 15:15:40
1582751106266189825,2022-10-19 15:10:44,RT @RicardoCotta: Muuuuuy buenos días familia #FelizMiércoles https://t.co/T7kUTF17u2,es,Twitter for Android,JUSET92163531,1251537271968407552,JUSET❤️,Soy un hombre serio respetuoso agradable y muy divertido,None,2020-04-18 15:45:30,None,None,https://pbs.twimg.com/profile_images/1426649081972248577/-pI2N0hL_normal.jpg,627,464,17276,retweeted,RicardoCotta,['FelizMiércoles'],['https://twitter.com/RicardoCotta/status/1582730573772038144/photo/1'],['3_1582730569661784065'],1582730573772038144,['photo'],['https://pbs.twimg.com/media/Ffb9EUPXoAE7jok.jpg'],2022-10-19 15:15:40
